Symbol Name,KOSPI 200_return,S&P 500_return,US_BOND_return,KOR_BOND_return,S&P 500_cum,KSPI 200_cum,US_BOND_cum,KOR_BOND_cum,snp_exposure_return(cum),snp_hedged_return(cum),us_bond_exposure_return(cum),us_bond_hedged_return(cum)
2016-01-07,-0.011381074168797856,-0.023700421050516063,0.0011670313639677854,0.00023137204211209905,1.0377924831626903,0.8985703769710588,1.0399535306596626,1.0813711820766185,1.1592631415119161,1.0377870808382945,1.1616771334717173,1.039948117085735
2016-01-08,0.007545380071573238,-0.01083840686741222,0.0015542279858178354,-0.0006939555644202011,1.026544465986231,0.9053504319863623,1.0415698555409638,1.0806207585276129,1.1522692700633248,1.0265421123711278,1.169134876209295,1.0415674674763213
2016-01-11,-0.01219616569667914,0.0008532645172032449,-0.0016488046166529546,0.0008267112775819374,1.0274203799543884,0.8943086281042967,1.0398525103545813,1.0815141198954767,1.149887966412275,1.027414394539659,1.1638019955895866,1.0398464525143307
2016-01-12,-0.0012130139063379897,0.007802793618448156,0.0023558556370524286,0.0002973702206143791,1.03543712913856,0.893223819301848,1.0423022527528034,1.0818357299879078,1.1708732356632334,1.0354343524621263,1.1786363236124984,1.0422994576665343
2016-01-13,0.012882238126219914,-0.024965440402748285,0.002301858447820715,-0.00016515656547477775,1.0095869852002586,0.9047305412421061,1.0447014849984848,1.081657057714335,1.1415474098189675,1.0095843952007584,1.1812516323172426,1.0446988049160713
2016-01-14,-0.009164097293593798,0.01669593922593471,-0.0011845476961755974,-0.0003634044626777966,1.0264429881484567,0.8964395025376777,1.0434639862612387,1.0812639787124747,1.1585898399160726,1.0264406740873275,1.1778021641331948,1.0434616338271745
2016-01-15,-0.011236926268476055,-0.02159909253631931,0.0033884357528377596,0.00016524389704142273,1.004272751064182,0.8863662779435124,1.0469996969390847,1.0814426509860477,1.1394849973947732,1.0042722433295241,1.1879645700580352,1.0469991676027741
2016-01-19,0.005682314887665019,0.0005318215419634065,-0.0008924910147863896,-9.912995760430476e-05,1.0048068449472047,0.891402890240595,1.0460652591170825,1.081335447621904,1.1399029748301701,1.004807196577278,1.1867085766087786,1.046065625185452
2016-01-20,-0.024078581363004226,-0.011693854879261001,0.002655721873491057,0.001090537638596567,0.9930567795207041,0.8699391732207198,1.048843317506819,1.0825146846274842,1.1241573704548093,0.9930573204649435,1.1873086918520774,1.0488438888394582
2016-01-21,-0.003251091119622296,0.005195419855539507,-0.001155790994461836,0.0002970953623060435,0.998216126430704,0.8671109217000503,1.047631073845843,1.0828362947199153,1.131585571466543,0.9982148452257558,1.1876027405235998,1.0476297292170795
2016-01-22,0.02225101648719896,0.020283682630725774,-0.001301769442167755,-0.000330007914297048,1.0184636255360968,0.8864050211150284,1.046267299727245,1.0824789501727696,1.152918357537541,1.0184628335233348,1.1843925953779884,1.0462664860928321
2016-01-25,0.006206564972245365,-0.015637946405160252,0.0012551897267549794,0.0002640934843776144,1.002536945944358,0.8919065514703033,1.0475805636933024,1.0827648258104863,1.1286044660930499,1.002537491956328,1.1793122513433585,1.04758113423739
